,TransactionNo,Date,ProductNo,ProductName,Price,Quantity,CustomerNo,Country,TotalMoney,Month,Year
22440,C580165,2019-12-02,22797,Chest Of Drawers Gingham Heart,6.19,-2,12359.0,Cyprus,-12.38,12,2019
22441,C580165,2019-12-02,23245,Set Of 3 Regency Cake Tins,6.19,-2,12359.0,Cyprus,-12.38,12,2019
22442,C580165,2019-12-02,22826,Love Seat Antique White Metal,6.19,-1,12359.0,Cyprus,-6.19,12,2019
22443,C580165,2019-12-02,22720,Set Of 3 Cake Tins Pantry Design,6.19,-1,12359.0,Cyprus,-6.19,12,2019
22444,C580168,2019-12-02,22628,Picnic Boxes Set Of 3 Retrospot,6.19,-1,12465.0,Belgium,-6.19,12,2019
22445,C580168,2019-12-02,22321,Bird Decoration Red Retrospot,6.19,-1,12465.0,Belgium,-6.19,12,2019
22446,C580168,2019-12-02,22601,Christmas Retrospot Angel Wood,6.19,-1,12465.0,Belgium,-6.19,12,2019
22447,C580168,2019-12-02,22329,Round Container Set Of 5 Retrospot,6.19,-1,12465.0,Belgium,-6.19,12,2019
22448,C580171,2019-12-02,23108,Set Of 10 Led Dolly Lights,6.04,-24,17949.0,United Kingdom,-144.96,12,2019
22449,C580174,2019-12-02,20961,Strawberry Bath Sponge,6.04,-50,14126.0,United Kingdom,-302.0,12,2019
22450,C580179,2019-12-02,22974,Childrens Dolly Girl Mug,6.04,-2,13352.0,United Kingdom,-12.08,12,2019
22451,C580179,2019-12-02,22972,Children's Spaceboy Mug,6.04,-1,13352.0,United Kingdom,-6.04,12,2019
22452,C580179,2019-12-02,21231,Sweetheart Ceramic Trinket Box,6.19,-3,13352.0,United Kingdom,-18.57,12,2019
22453,C580180,2019-12-02,23348,Childrens Toy Cooking Utensil Set,6.19,-3,14688.0,United Kingdom,-18.57,12,2019
22454,C580180,2019-12-02,22381,Toy Tidy Pink Polkadot,6.19,-1,14688.0,United Kingdom,-6.19,12,2019
22455,C580180,2019-12-02,22379,Recycling Bag Retrospot,6.19,-8,14688.0,United Kingdom,-49.52,12,2019
22456,C580263,2019-12-02,70007,Hi Tec Alpine Hand Warmer,6.19,-12,12536.0,France,-74.28,12,2019
22457,C580263,2019-12-02,85175,Cacti T-Light Candles,6.19,-16,12536.0,France,-99.04,12,2019
22458,C580263,2019-12-02,84821,Danish Rose Deluxe Coaster,6.19,-12,12536.0,France,-74.28,12,2019
22459,C580263,2019-12-02,84819,Danish Rose Round Sewing Box,6.19,-3,12536.0,France,-18.57,12,2019
22460,C580263,2019-12-02,84817,Danish Rose Decorative Plate,6.19,-12,12536.0,France,-74.28,12,2019
22461,C580263,2019-12-02,72586,Set Of 6 Halloween Ghost T-Lights,6.19,-36,12536.0,France,-222.84,12,2019
22462,C580263,2019-12-02,22232,Jigsaw Toadstools 3 Piece,6.19,-16,12536.0,France,-99.04,12,2019
22463,C580263,2019-12-02,21934,Skull Shoulder Bag,6.19,-10,12536.0,France,-61.900000000000006,12,2019
22464,C580263,2019-12-02,21872,Glamorous Mug,6.19,-12,12536.0,France,-74.28,12,2019
22465,C580312,2019-12-02,23544,Wall Art Mid Century Modern,6.19,-1,13969.0,United Kingdom,-6.19,12,2019
22466,C580312,2019-12-02,22598,Christmas Musical Zinc Tree,6.19,-6,13969.0,United Kingdom,-37.14,12,2019
22467,C580312,2019-12-02,22597,Musical Zinc Heart Decoration,6.19,-10,13969.0,United Kingdom,-61.900000000000006,12,2019
22468,C580312,2019-12-02,22338,Star Decoration Painted Zinc,6.19,-18,13969.0,United Kingdom,-111.42,12,2019
22469,C580312,2019-12-02,21810,Christmas Hanging Star With Bell,6.19,-11,13969.0,United Kingdom,-68.09,12,2019
22470,C580312,2019-12-02,22340,Noel Garland Painted Zinc,6.19,-12,13969.0,United Kingdom,-74.28,12,2019
22471,C580313,2019-12-02,37450,Ceramic Cake Bowl + Hanging Cakes,6.19,-1,12668.0,Germany,-6.19,12,2019
22472,C580313,2019-12-02,22649,Strawberry Fairy Cake Teapot,6.19,-3,12668.0,Germany,-18.57,12,2019
22473,C580313,2019-12-02,22419,Lipstick Pen Red,6.19,-6,12668.0,Germany,-37.14,12,2019
22474,C580313,2019-12-02,22303,Coffee Mug Apples Design,7.24,-2,12668.0,Germany,-14.48,12,2019
22475,C580313,2019-12-02,21232,Strawberry Ceramic Trinket Pot,7.24,-3,12668.0,Germany,-21.72,12,2019
25276,C579889,2019-12-01,23245,Set Of 3 Regency Cake Tins,6.19,-8,13853.0,United Kingdom,-49.52,12,2019
25277,C579890,2019-12-01,84947,Antique Silver Tea Glass Engraved,6.19,-1,15197.0,United Kingdom,-6.19,12,2019
25278,C579890,2019-12-01,84945,Multi Colour Silver T-Light Holder,6.19,-2,15197.0,United Kingdom,-12.38,12,2019
25279,C579890,2019-12-01,23374,Red Spot Paper Gift Bag,6.19,-1,15197.0,United Kingdom,-6.19,12,2019
25280,C579891,2019-12-01,23485,Botanical Gardens Wall Clock,7.24,-1,13644.0,United Kingdom,-7.24,12,2019
25281,C579891,2019-12-01,23186,French Style Storage Jar Cafe,6.39,-6,13644.0,United Kingdom,-38.339999999999996,12,2019
25282,C579892,2019-12-01,23461,Sweetheart Bird House,7.24,-4,13310.0,United Kingdom,-28.96,12,2019
25283,C579893,2019-12-01,37449,Ceramic Cake Stand + Hanging Cakes,7.24,-2,13468.0,United Kingdom,-14.48,12,2019
25284,C579894,2019-12-01,23012,Glass Apothecary Bottle Perfume,7.24,-1,13098.0,United Kingdom,-7.24,12,2019
25285,C579894,2019-12-01,23568,Egg Cup Henrietta Hen Cream,7.24,-1,13098.0,United Kingdom,-7.24,12,2019
25286,C579894,2019-12-01,23319,Box Of 6 Mini 50'S Crackers,6.19,-6,13098.0,United Kingdom,-37.14,12,2019
25287,C579895,2019-12-01,23374,Red Spot Paper Gift Bag,6.19,-5,14329.0,United Kingdom,-30.950000000000003,12,2019
25288,C579896,2019-12-01,23456,Medium Parlour Picture Frame,6.19,-2,13971.0,United Kingdom,-12.38,12,2019
25289,C579897,2019-12-01,23382,Box Of 6 Christmas Cake Decorations,6.19,-2,17636.0,United Kingdom,-12.38,12,2019
25290,C579897,2019-12-01,23256,Childrens Cutlery Spaceboy,6.19,-1,17636.0,United Kingdom,-6.19,12,2019
25291,C579897,2019-12-01,22470,Heart Of Wicker Large,6.19,-2,17636.0,United Kingdom,-12.38,12,2019
25292,C579897,2019-12-01,23203,Jumbo Bag Vintage Doily,6.19,-1,17636.0,United Kingdom,-6.19,12,2019
25293,C579898,2019-12-01,22153,Angel Decoration Stars On Dress,6.19,-1,14299.0,United Kingdom,-6.19,12,2019
25294,C579898,2019-12-01,22969,Homemade Jam Scented Candles,6.19,-1,14299.0,United Kingdom,-6.19,12,2019
25295,C579902,2019-12-01,23169,Classic Glass Cookie Jar,6.04,-1,13365.0,United Kingdom,-6.04,12,2019
25296,C579902,2019-12-01,23165,Large Ceramic Top Storage Jar,6.04,-2,13365.0,United Kingdom,-12.08,12,2019
25297,C579902,2019-12-01,22623,Box Of Vintage Jigsaw Blocks,6.04,-3,13365.0,United Kingdom,-18.12,12,2019
25298,C579902,2019-12-01,22666,Recipe Box Pantry Yellow Design,6.04,-3,13365.0,United Kingdom,-18.12,12,2019
25299,C579903,2019-12-01,85159B,White Tea Coffee Sugar Jars,6.19,-7,18130.0,United Kingdom,-43.330000000000005,12,2019
25300,C579904,2019-12-01,85066,Cream Sweetheart Mini Chest,6.19,-2,17049.0,United Kingdom,-12.38,12,2019
25301,C579904,2019-12-01,82486,3 Drawer Antique White Wood Cabinet,6.19,-2,17049.0,United Kingdom,-12.38,12,2019
25302,C579904,2019-12-01,82483,Wood 2 Drawer Cabinet White Finish,6.19,-2,17049.0,United Kingdom,-12.38,12,2019
25303,C579905,2019-12-01,22197,Popcorn Holder,6.19,-12,13078.0,United Kingdom,-74.28,12,2019
25304,C579906,2019-12-01,22621,Traditional Knitting Nancy,6.19,-1,17063.0,United Kingdom,-6.19,12,2019
25305,C579911,2019-12-01,84947,Antique Silver Tea Glass Engraved,6.19,-1,14525.0,United Kingdom,-6.19,12,2019
25306,C579911,2019-12-01,23085,Antique Silver Bauble Lamp,6.19,-1,14525.0,United Kingdom,-6.19,12,2019
25307,C579912,2019-12-01,84949,Silver Hanging T-Light Holder,6.19,-11,17044.0,United Kingdom,-68.09,12,2019
25308,C579913,2019-12-01,71477,Coloured Glass Star T-Light Holder,6.19,-1,14626.0,United Kingdom,-6.19,12,2019
25309,C579914,2019-12-01,22867,Hand Warmer Bird Design,6.19,-4,13267.0,United Kingdom,-24.76,12,2019
25310,C579914,2019-12-01,23032,Drawer Knob Crackle Glaze Ivory,6.19,-4,13267.0,United Kingdom,-24.76,12,2019
25311,C579915,2019-12-01,22726,Alarm Clock Bakelike Green,6.19,-2,16570.0,United Kingdom,-12.38,12,2019
25312,C579918,2019-12-01,23169,Classic Glass Cookie Jar,6.19,-2,13410.0,United Kingdom,-12.38,12,2019
25313,C579919,2019-12-01,22636,Childs Breakfast Set Circus Parade,6.19,-1,17540.0,United Kingdom,-6.19,12,2019
25314,C579923,2019-12-01,22505,Memo Board Cottage Design,6.04,-1,17071.0,United Kingdom,-6.04,12,2019
25315,C579924,2019-12-01,23168,Classic Cafe Sugar Dispenser,6.19,-3,16293.0,United Kingdom,-18.57,12,2019
25316,C579925,2019-12-01,21240,Blue Polkadot Cup,6.04,-3,15544.0,United Kingdom,-18.12,12,2019
25317,C579926,2019-12-01,22355,Charlotte Bag Suki Design,6.04,-1,14389.0,United Kingdom,-6.04,12,2019
25318,C579926,2019-12-01,23204,Charlotte Bag Apples Design,6.19,-2,14389.0,United Kingdom,-12.38,12,2019
25319,C579926,2019-12-01,85099C,Jumbo Bag Baroque Black White,6.04,-1,14389.0,United Kingdom,-6.04,12,2019
25320,C579926,2019-12-01,85099B,Jumbo Bag Red Retrospot,6.04,-1,14389.0,United Kingdom,-6.04,12,2019
25321,C579926,2019-12-01,23199,Jumbo Bag Apples,6.04,-5,14389.0,United Kingdom,-30.2,12,2019
25322,C579926,2019-12-01,23200,Jumbo Bag Pears,6.04,-1,14389.0,United Kingdom,-6.04,12,2019
25323,C579926,2019-12-01,23207,Lunch Bag Alphabet Design,6.19,-2,14389.0,United Kingdom,-12.38,12,2019
25324,C579926,2019-12-01,20727,Lunch Bag Black Skull,6.04,-2,14389.0,United Kingdom,-12.08,12,2019
25325,C579928,2019-12-01,23485,Botanical Gardens Wall Clock,6.04,-1,14121.0,United Kingdom,-6.04,12,2019
25326,C579929,2019-12-01,22768,Family Photo Frame Cornice,6.04,-2,17828.0,Malta,-12.08,12,2019
25327,C579929,2019-12-01,85034C,3 Rose Morris Boxed Candles,6.04,-1,17828.0,Malta,-6.04,12,2019
25328,C579929,2019-12-01,72807C,Set/3 Vanilla Scented Candle In Box,6.04,-1,17828.0,Malta,-6.04,12,2019
25329,C579929,2019-12-01,22307,Gold Mug Bone China Tree Of Life,6.04,-1,17828.0,Malta,-6.04,12,2019
25330,C579929,2019-12-01,72741,Grand Chocolatecandle,6.04,-3,17828.0,Malta,-18.12,12,2019
25331,C579930,2019-12-01,23251,Vintage Red Enamel Trim Mug,6.19,-1,15563.0,United Kingdom,-6.19,12,2019
25332,C579930,2019-12-01,22720,Set Of 3 Cake Tins Pantry Design,6.19,-2,15563.0,United Kingdom,-12.38,12,2019
25333,C579931,2019-12-01,23207,Lunch Bag Alphabet Design,6.19,-10,13115.0,United Kingdom,-61.900000000000006,12,2019
25334,C579932,2019-12-01,22768,Family Photo Frame Cornice,6.19,-1,14950.0,United Kingdom,-6.19,12,2019
25335,C579933,2019-12-01,22423,Regency Cakestand 3 Tier,6.19,-1,14853.0,United Kingdom,-6.19,12,2019
25336,C579934,2019-12-01,21422,Porcelain Rose Small,6.19,-2,14860.0,United Kingdom,-12.38,12,2019
25337,C579935,2019-12-01,71477,Coloured Glass Star T-Light Holder,6.19,-6,14188.0,United Kingdom,-37.14,12,2019
25338,C579944,2019-12-01,23146,Triple Hook Antique Ivory Rose,6.19,-1,15021.0,United Kingdom,-6.19,12,2019
25339,C579944,2019-12-01,23462,Rococo Wall Mirror White,6.19,-1,15021.0,United Kingdom,-6.19,12,2019
25340,C579945,2019-12-01,23411,Trellis Coat Rack,6.19,-1,15993.0,United Kingdom,-6.19,12,2019
25341,C579945,2019-12-01,22697,Green Regency Teacup And Saucer,6.19,-1,15993.0,United Kingdom,-6.19,12,2019
25342,C579945,2019-12-01,22699,Roses Regency Teacup And Saucer,6.19,-1,15993.0,United Kingdom,-6.19,12,2019
25343,C579945,2019-12-01,22197,Popcorn Holder,6.19,-1,15993.0,United Kingdom,-6.19,12,2019
25344,C579948,2019-12-01,21822,Glitter Christmas Tree With Bells,6.19,-1,16376.0,United Kingdom,-6.19,12,2019
25345,C579948,2019-12-01,21098,Christmas Toilet Roll,6.19,-3,16376.0,United Kingdom,-18.57,12,2019
25346,C579948,2019-12-01,21730,Glass Star Frosted T-Light Holder,6.19,-1,16376.0,United Kingdom,-6.19,12,2019
25347,C579968,2019-12-01,23661,Milk Maids Mug,6.19,-1,14189.0,United Kingdom,-6.19,12,2019
25348,C579968,2019-12-01,23660,Henrietta Hen Mug,6.19,-1,14189.0,United Kingdom,-6.19,12,2019
25349,C579970,2019-12-01,22840,Round Cake Tin Vintage Red,6.19,-2,14388.0,United Kingdom,-12.38,12,2019
25350,C579970,2019-12-01,22429,Enamel Measuring Jug Cream,6.19,-2,14388.0,United Kingdom,-12.38,12,2019
25351,C579970,2019-12-01,22326,Round Snack Boxes Set Of4 Woodland,6.19,-1,14388.0,United Kingdom,-6.19,12,2019
25352,C579989,2019-12-01,23415,Home Sweet Home Hook,6.19,-5,15745.0,United Kingdom,-30.950000000000003,12,2019
25353,C579989,2019-12-01,23470,Card Holder Love Bird Large,6.19,-1,15745.0,United Kingdom,-6.19,12,2019
25354,C579992,2019-12-01,23169,Classic Glass Cookie Jar,6.19,-5,13408.0,United Kingdom,-30.950000000000003,12,2019
25355,C580056,2019-12-01,22467,Gumball Coat Rack,6.19,-1,14911.0,EIRE,-6.19,12,2019
25356,C580072,2019-12-01,22942,Christmas Lights 10 Santas,6.19,-1,16240.0,United Kingdom,-6.19,12,2019
25357,C580099,2019-12-01,23485,Botanical Gardens Wall Clock,6.19,-1,13171.0,United Kingdom,-6.19,12,2019
25358,C580131,2019-12-01,85048,15cm Christmas Glass Ball 20 Lights,6.04,-1,17576.0,United Kingdom,-6.04,12,2019
25359,C580131,2019-12-01,21108,Fairy Cake Flannel Assorted Colour,6.04,-18,17576.0,United Kingdom,-108.72,12,2019
25360,C580131,2019-12-01,85034C,3 Rose Morris Boxed Candles,6.04,-12,17576.0,United Kingdom,-72.48,12,2019
28698,C579532,2019-11-30,22890,Novelty Biscuits Cake Stand 3 Tier,6.19,-4,12494.0,France,-24.76,11,2019
28699,C579547,2019-11-30,23245,Set Of 3 Regency Cake Tins,6.19,-1,16764.0,United Kingdom,-6.19,11,2019
28700,C579554,2019-11-30,21428,Set3 Book Box Green Gingham Flower,6.19,-1,13924.0,United Kingdom,-6.19,11,2019
28701,C579554,2019-11-30,22588,Card Holder Gingham Heart,6.19,-2,13924.0,United Kingdom,-12.38,11,2019
28702,C579562,2019-11-30,23084,Rabbit Night Light,6.19,-1,12553.0,France,-6.19,11,2019
28703,C579562,2019-11-30,21731,Red Toadstool Led Night Light,6.19,-1,12553.0,France,-6.19,11,2019
28704,C579710,2019-11-30,22591,Cardholder Gingham Christmas Tree,6.19,-4,15467.0,United Kingdom,-24.76,11,2019
28705,C579739,2019-11-30,22567,20 Dolly Pegs Retrospot,6.19,-1,16956.0,United Kingdom,-6.19,11,2019
28706,C579739,2019-11-30,22762,Cupboard 3 Drawer Ma Campagne,6.19,-1,16956.0,United Kingdom,-6.19,11,2019
28707,C579746,2019-11-30,35004B,Set Of 3 Black Flying Ducks,6.19,-3,13078.0,United Kingdom,-18.57,11,2019
28708,C579748,2019-11-30,23229,Vintage Donkey Tail Game,6.19,-1,14875.0,United Kingdom,-6.19,11,2019
28709,C579752,2019-11-30,72802C,Vanilla Scent Candle Jewelled Box,6.19,-1,13777.0,United Kingdom,-6.19,11,2019
28710,C579752,2019-11-30,85123A,Cream Hanging Heart T-Light Holder,6.19,-1,13777.0,United Kingdom,-6.19,11,2019
28711,C579753,2019-11-30,22434,Balloon Pump With 10 Balloons,6.19,-16,15484.0,United Kingdom,-99.04,11,2019
28712,C579756,2019-11-30,71477,Coloured Glass Star T-Light Holder,6.19,-1,14733.0,United Kingdom,-6.19,11,2019
28713,C579756,2019-11-30,22169,Family Album White Picture Frame,6.19,-1,14733.0,United Kingdom,-6.19,11,2019
28714,C579758,2019-11-30,22423,Regency Cakestand 3 Tier,6.19,-1,14644.0,United Kingdom,-6.19,11,2019
28715,C579760,2019-11-30,22620,4 Traditional Spinning Tops,6.19,-2,17096.0,United Kingdom,-12.38,11,2019
28716,C579764,2019-11-30,20914,Set/5 Red Retrospot Lid Glass Bowls,6.19,-1,14936.0,Channel Islands,-6.19,11,2019
28717,C579764,2019-11-30,23486,Antique Heart Shelf Unit,6.19,-1,14936.0,Channel Islands,-6.19,11,2019
28718,C579766,2019-11-30,23486,Antique Heart Shelf Unit,6.19,-1,15793.0,United Kingdom,-6.19,11,2019
28719,C579776,2019-11-30,23118,Parisienne Jewellery Drawer,6.19,-1,13212.0,United Kingdom,-6.19,11,2019
28720,C579778,2019-11-30,23460,Sweetheart Wall Tidy,6.19,-1,14217.0,United Kingdom,-6.19,11,2019
28721,C579780,2019-11-30,23460,Sweetheart Wall Tidy,6.19,-1,14217.0,United Kingdom,-6.19,11,2019
28722,C579781,2019-11-30,22457,Natural Slate Heart Chalkboard,6.19,-1,17451.0,United Kingdom,-6.19,11,2019
28723,C579781,2019-11-30,22456,Natural Slate Chalkboard Large,6.19,-6,17451.0,United Kingdom,-37.14,11,2019
28724,C579782,2019-11-30,23460,Sweetheart Wall Tidy,6.19,-1,17451.0,United Kingdom,-6.19,11,2019
28725,C579783,2019-11-30,23597,Paper Bunting Paisley Park,6.19,-6,17727.0,United Kingdom,-37.14,11,2019
28726,C579785,2019-11-30,23243,Set Of Tea Coffee Sugar Tins Pantry,6.19,-2,12584.0,Italy,-12.38,11,2019
28727,C579785,2019-11-30,22847,Bread Bin Diner Style Ivory,6.19,-3,12584.0,Italy,-18.57,11,2019
28728,C579785,2019-11-30,22845,Vintage Cream Cat Food Container,6.19,-3,12584.0,Italy,-18.57,11,2019
28729,C579785,2019-11-30,22844,Vintage Cream Dog Food Container,6.19,-3,12584.0,Italy,-18.57,11,2019
28730,C579785,2019-11-30,22666,Recipe Box Pantry Yellow Design,6.19,-1,12584.0,Italy,-6.19,11,2019
28731,C579791,2019-11-30,23485,Botanical Gardens Wall Clock,6.19,-4,15969.0,United Kingdom,-24.76,11,2019
28732,C579864,2019-11-30,22120,Welcome Wooden Block Letters,6.19,-9,12584.0,Italy,-55.71,11,2019
28733,C579866,2019-11-30,23485,Botanical Gardens Wall Clock,6.19,-2,17528.0,United Kingdom,-12.38,11,2019
28734,C579869,2019-11-30,23428,Ivory Retro Kitchen Wall Clock,6.19,-2,14189.0,United Kingdom,-12.38,11,2019
28735,C579871,2019-11-30,20727,Lunch Bag Black Skull,6.19,-1,16101.0,United Kingdom,-6.19,11,2019
28736,C579876,2019-11-30,22979,Pantry Washing Up Brush,6.19,-4,18059.0,United Kingdom,-24.76,11,2019
28737,C579876,2019-11-30,23013,Glass Apothecary Bottle Tonic,6.19,-1,18059.0,United Kingdom,-6.19,11,2019
28738,C579877,2019-11-30,23113,Pantry Chopping Board,6.19,-1,16240.0,United Kingdom,-6.19,11,2019
28739,C579877,2019-11-30,22489,Pack Of 12 Traditional Crayons,6.19,-1,16240.0,United Kingdom,-6.19,11,2019
28740,C579877,2019-11-30,22138,Baking Set 9 Piece Retrospot,7.24,-1,16240.0,United Kingdom,-7.24,11,2019
28741,C579877,2019-11-30,21790,Vintage Snap Cards,7.24,-1,16240.0,United Kingdom,-7.24,11,2019
28742,C579878,2019-11-30,84849A,Hello Sailor Blue Soap Holder,7.24,-16,17340.0,United Kingdom,-115.84,11,2019
28743,C579878,2019-11-30,82483,Wood 2 Drawer Cabinet White Finish,7.24,-1,17340.0,United Kingdom,-7.24,11,2019
28744,C579878,2019-11-30,23542,Wall Art 70'S Alphabet,7.24,-3,17340.0,United Kingdom,-21.72,11,2019
28745,C579878,2019-11-30,23169,Classic Glass Cookie Jar,7.24,-4,17340.0,United Kingdom,-28.96,11,2019
28746,C579878,2019-11-30,22728,Alarm Clock Bakelike Pink,7.24,-2,17340.0,United Kingdom,-14.48,11,2019
28747,C579878,2019-11-30,22727,Alarm Clock Bakelike Red,7.24,-2,17340.0,United Kingdom,-14.48,11,2019
28748,C579878,2019-11-30,22467,Gumball Coat Rack,6.19,-5,17340.0,United Kingdom,-30.950000000000003,11,2019
28749,C579878,2019-11-30,22423,Regency Cakestand 3 Tier,6.19,-1,17340.0,United Kingdom,-6.19,11,2019
28750,C579878,2019-11-30,21326,Aged Glass Silver T-Light Holder,6.19,-6,17340.0,United Kingdom,-37.14,11,2019
28751,C579878,2019-11-30,21314,Small Glass Heart Trinket Pot,6.19,-1,17340.0,United Kingdom,-6.19,11,2019
28752,C579882,2019-11-30,21871,Save The Planet Mug,6.19,-6,13050.0,United Kingdom,-37.14,11,2019
28753,C579882,2019-11-30,23245,Set Of 3 Regency Cake Tins,6.19,-1,13050.0,United Kingdom,-6.19,11,2019
28754,C579883,2019-11-30,21535,Red Retrospot Small Milk Jug,6.19,-1,14194.0,United Kingdom,-6.19,11,2019
28755,C579883,2019-11-30,23254,Childrens Cutlery Dolly Girl,6.19,-4,14194.0,United Kingdom,-24.76,11,2019
28756,C579886,2019-11-30,22163,Heart String Memo Holder Hanging,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28757,C579886,2019-11-30,22578,Wooden Star Christmas Scandinavian,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28758,C579886,2019-11-30,23370,Set 36 Colouring Pencils Doily,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28759,C579886,2019-11-30,22594,Christmas Gingham Tree,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28760,C579886,2019-11-30,21172,Party Metal Sign,6.04,-1,15676.0,United Kingdom,-6.04,11,2019
28761,C579886,2019-11-30,23491,Vintage Jingle Bells Heart,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28762,C579886,2019-11-30,85088,Candy Spot Hand Bag,6.19,-2,15676.0,United Kingdom,-12.38,11,2019
28763,C579886,2019-11-30,23460,Sweetheart Wall Tidy,6.19,-2,15676.0,United Kingdom,-12.38,11,2019
28764,C579886,2019-11-30,23458,Dolly Cabinet 3 Drawers,6.19,-2,15676.0,United Kingdom,-12.38,11,2019
28765,C579886,2019-11-30,22170,Picture Frame Wood Triple Portrait,6.19,-3,15676.0,United Kingdom,-18.57,11,2019
28766,C579886,2019-11-30,22197,Popcorn Holder,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28767,C579886,2019-11-30,23146,Triple Hook Antique Ivory Rose,6.19,-1,15676.0,United Kingdom,-6.19,11,2019
28768,C579887,2019-11-30,84946,Antique Silver T-Light Glass,6.19,-1,16717.0,United Kingdom,-6.19,11,2019
28769,C579887,2019-11-30,85048,15cm Christmas Glass Ball 20 Lights,6.19,-1,16717.0,United Kingdom,-6.19,11,2019
28770,C579887,2019-11-30,23490,T-Light Holder Hanging Love Bird,6.19,-3,16717.0,United Kingdom,-18.57,11,2019
33046,C579266,2019-11-29,71477,Coloured Glass Star T-Light Holder,6.13,-24,15621.0,United Kingdom,-147.12,11,2019
33047,C579277,2019-11-29,22470,Heart Of Wicker Large,6.13,-10,17450.0,United Kingdom,-61.3,11,2019
33048,C579347,2019-11-29,23225,Cherub Heart Decoration Silver,6.13,-36,17658.0,United Kingdom,-220.68,11,2019
33049,C579347,2019-11-29,22163,Heart String Memo Holder Hanging,6.13,-24,17658.0,United Kingdom,-147.12,11,2019
33050,C579347,2019-11-29,22584,Pack Of 6 Panettone Gift Boxes,6.13,-14,17658.0,United Kingdom,-85.82,11,2019
33051,C579347,2019-11-29,22585,Pack Of 6 Birdy Gift Tags,6.13,-20,17658.0,United Kingdom,-122.6,11,2019
33052,C579415,2019-11-29,23169,Classic Glass Cookie Jar,6.13,-4,15311.0,United Kingdom,-24.52,11,2019
33053,C579431,2019-11-29,23263,Set Of 3 Wooden Heart Decorations,6.13,-12,17584.0,United Kingdom,-73.56,11,2019
33054,C579438,2019-11-29,21533,Retrospot Large Milk Jug,6.13,-12,14235.0,United Kingdom,-73.56,11,2019
33055,C579496,2019-11-29,22666,Recipe Box Pantry Yellow Design,6.13,-2,18161.0,United Kingdom,-12.26,11,2019
33056,C579502,2019-11-29,22946,Wooden Advent Calendar Cream,6.13,-1,16759.0,United Kingdom,-6.13,11,2019
33057,C579519,2019-11-29,23139,Single Wire Hook Pink Heart,6.13,-12,12748.0,United Kingdom,-73.56,11,2019
33058,C579521,2019-11-29,22307,Gold Mug Bone China Tree Of Life,6.13,-6,12748.0,United Kingdom,-36.78,11,2019
33059,C579521,2019-11-29,21843,Red Retrospot Cake Stand,6.13,-1,12748.0,United Kingdom,-6.13,11,2019
