CustomerNo,TotalQuantity,TotalPrice
14532.0,284,3867.2299999999996
18213.0,232,2616.24
17990.0,414,4889.639999999999
16193.0,219,2567.0800000000004
17582.0,123,1440.3799999999999
13474.0,132,1588.18
12205.0,68,1016.3999999999999
15207.0,72,1044.45
17212.0,192,2462.02
12278.0,599,8417.1
17210.0,102,1537.41
12204.0,39,544.48
12639.0,198,2225.419999999999
12582.0,296,3393.8
13120.0,12,154.32
12769.0,353,4652.27
14249.0,4,46.53
17367.0,150,1710.1399999999996
15246.0,247,2998.76
14154.0,465,6144.859999999999
17142.0,81,1423.7200000000003
17362.0,191,2277.58
13011.0,16,225.36
15139.0,208,2315.0
15935.0,114,1279.1599999999999
16957.0,172,2190.0
15230.0,363,4217.35
14206.0,380,4505.469999999999
14105.0,800,9497.01
15135.0,43,583.21
16097.0,87,1081.3100000000002
13221.0,243,3356.42
13740.0,425,4715.73
17746.0,29,410.25
15147.0,366,4390.16
17278.0,176,2037.8200000000002
17972.0,37,518.6500000000001
16738.0,735,9114.55
14669.0,775,9208.75
15212.0,36,473.32
13896.0,2,27.36
13484.0,44,772.7
15777.0,378,4946.81
16697.0,27,392.33
13586.0,462,6336.13
14311.0,146,1814.3000000000002
17574.0,77,917.5899999999999
14616.0,104,1481.92
16552.0,219,2634.12
14339.0,168,2039.02
12982.0,292,3405.12
16714.0,650,8932.600000000002
14326.0,103,1244.0899999999997
13508.0,92,1449.1399999999999
12447.0,187,2236.38
13570.0,161,1895.5400000000002
18129.0,48,607.37
15655.0,324,3895.25
14924.0,64,973.75
15119.0,88,1174.9099999999999
15109.0,133,1894.79
14619.0,152,1962.0400000000002
16623.0,39,532.41
16010.0,210,2509.15
17035.0,229,2791.4000000000005
15775.0,68,804.42
16534.0,116,1184.7400000000002
14465.0,405,5143.47
14181.0,7,84.64
12580.0,236,2566.92
13712.0,352,3842.82
13718.0,173,2087.28
14981.0,97,919.9000000000001
16144.0,16,343.52
12100.0,759,10683.710000000003
17906.0,26,341.2
15917.0,42,556.61
13863.0,224,2543.92
14220.0,273,3449.6700000000005
17140.0,302,3572.1999999999994
14964.0,510,6692.19
16378.0,267,3108.9100000000003
16586.0,95,1449.4300000000003
16105.0,330,3728.2400000000002
15945.0,57,784.4
15442.0,120,1838.4
17492.0,155,1972.54
15040.0,6,63.900000000000006
14747.0,84,1197.23
16142.0,422,4633.719999999998
13059.0,35,546.6400000000001
18185.0,183,2187.25
16699.0,12,148.25
13781.0,30,438.48
14886.0,160,1775.06
13626.0,209,2406.0200000000004
13604.0,16,219.04999999999998
13462.0,62,790.6999999999999
17701.0,109,1306.76
17580.0,87,1109.76
14674.0,6,80.68
12505.0,121,1833.64
14479.0,117,1523.2599999999998
17438.0,103,1453.79
14890.0,51,651.48
15894.0,167,1974.87
14957.0,34,408.41
12373.0,647,7980.549999999999
17775.0,72,795.84
15353.0,343,4311.66
17322.0,5,67.78
15424.0,1501,18217.88
18108.0,84,1138.78
15832.0,465,5562.339999999998
15528.0,123,1471.1200000000001
14203.0,5963,78231.14
12165.0,91,1283.1799999999998
12167.0,95,1457.46
15589.0,243,2980.99
16166.0,89,1261.88
14168.0,64,907.25
13204.0,14,357.98
13803.0,121,1524.1399999999999
16980.0,788,9067.079999999998
13368.0,470,5573.13
18010.0,60,794.1500000000002
12792.0,215,2556.83
13649.0,215,2753.79
15083.0,38,480.0199999999999
16692.0,151,2702.46
15032.0,2968,21334.489999999998
13357.0,322,3925.58
18071.0,260,3128.97
14476.0,132,1573.9199999999998
13452.0,2,1321.24
14536.0,71,861.4
13341.0,301,3760.9599999999996
14256.0,414,5235.909999999999
13512.0,143,1723.29
17698.0,93,1112.07
16022.0,261,3253.46
16769.0,83,1240.51
16063.0,262,3029.1000000000004
15178.0,30,287.8
14348.0,183,2295.3500000000004
12551.0,168,1759.01
12411.0,2,55.24
12564.0,130,1625.93
12818.0,920,10641.320000000002
13239.0,363,4058.500000000001
14870.0,119,1555.06
12811.0,227,2432.8100000000004
17507.0,359,4299.85
18191.0,140,1647.8799999999997
13132.0,20,284.15999999999997
17486.0,191,2364.34
16250.0,764,9864.789999999999
17102.0,2,46.64
17249.0,413,5590.459999999999
12396.0,473,6765.1
14632.0,96,1040.18
16135.0,209,2672.32
12831.0,135,1603.8500000000001
15437.0,79,1008.7
15457.0,132,1500.3500000000001
16721.0,172,2062.69
16619.0,133,1595.07
14762.0,341,3624.26
13934.0,390,4942.3899999999985
18224.0,69,870.07
17678.0,207,2427.2200000000003
17763.0,12,138.35999999999999
13262.0,125,1486.55
16427.0,156,1845.8200000000002
16096.0,158,1829.48
12042.0,460,6296.77
12902.0,66,818.54
15408.0,106,1360.31
15703.0,66,893.22
16402.0,149,1822.16
14693.0,34,525.72
15445.0,58,710.76
12089.0,99,1179.5299999999997
17230.0,1652,20420.639999999996
13977.0,118,1712.5500000000002
16976.0,167,2236.2200000000003
13072.0,69,888.78
15695.0,212,2593.1200000000003
16716.0,120,2153.52
14059.0,128,1500.0399999999997
17933.0,70,707.26
14949.0,22,269.8
16256.0,581,6726.579999999999
15019.0,159,1871.92
14041.0,94,1108.37
17060.0,216,2454.7200000000003
14155.0,22,328.9
14025.0,1,14.09
16216.0,254,3540.82
15896.0,626,8416.08
13707.0,351,4424.219999999999
15892.0,273,3756.83
13185.0,12,196.20000000000002
13216.0,665,8512.439999999999
16377.0,1500,16072.800000000001
12514.0,440,5134.9800000000005
16152.0,642,8455.06
16297.0,206,2421.18
13358.0,281,3260.59
13261.0,210,3120.14
13299.0,30,453.48
15779.0,3,45.96
13648.0,405,5875.950000000001
16037.0,428,5023.959999999998
15047.0,222,2627.7399999999993
17542.0,134,1548.3899999999999
16392.0,203,2271.479999999999
14962.0,44,580.91
15388.0,88,1046.04
13708.0,305,3333.0799999999995
14114.0,101,1431.3400000000001
13133.0,32,440.5
15049.0,63,769.79
16766.0,536,6668.08
13226.0,80,930.8999999999999
13043.0,254,3132.7000000000007
14727.0,62,910.7199999999999
14603.0,400,4776.0
16625.0,164,1838.5899999999997
15308.0,175,2112.0
18086.0,106,1130.58
14350.0,183,2165.73
12881.0,100,1834.5399999999997
17138.0,126,1681.39
13093.0,3958,43563.5
14165.0,54,679.02
15057.0,668,8372.9
13493.0,836,10879.85
12008.0,421,5689.57
15234.0,196,2149.38
14586.0,444,4794.0
15944.0,50,845.62
16917.0,232,2779.7599999999998
12623.0,189,2029.3
17639.0,49,613.41
17713.0,1390,19404.69
13714.0,75,1071.7599999999998
15554.0,74,981.0000000000001
18280.0,45,623.2600000000001
12614.0,76,1102.41
14012.0,160,1977.2399999999998
17654.0,41,540.6899999999999
16517.0,96,1150.65
14247.0,47,621.8400000000001
16703.0,1,18.4
13581.0,262,3557.92
15586.0,43,486.72
13382.0,131,1571.1099999999994
14570.0,93,1169.82
12755.0,1491,19184.420000000002
14779.0,84,1256.6699999999998
14670.0,337,3858.05
17535.0,136,1562.3799999999999
14483.0,97,1134.66
16159.0,236,2775.8
17995.0,133,1441.16
17789.0,74,989.8599999999999
13715.0,563,6501.64
15733.0,62,801.7399999999999
12834.0,110,1447.5
16792.0,44,564.08
12873.0,128,1694.88
17923.0,50,725.0
15257.0,46,796.53
15317.0,76,1104.71
16078.0,16,245.12
15709.0,121,1376.7600000000002
15456.0,660,7200.21
12866.0,167,2184.5200000000004
16315.0,108,1404.2099999999998
14316.0,17,242.03
13166.0,216,2641.3799999999997
12078.0,185,2667.2599999999998
14036.0,268,3266.67
14160.0,4,41.0
16339.0,23,348.44999999999993
16176.0,87,881.51
12509.0,54,715.84
14046.0,443,4696.57
17165.0,100,1187.58
13684.0,39,468.60999999999996
16598.0,73,897.0799999999999
12025.0,78,1021.5899999999999
13345.0,406,5394.37
13753.0,512,6007.46
12361.0,90,922.62
13973.0,109,1327.3100000000002
15928.0,331,4530.82
18056.0,211,2535.22
16072.0,140,2033.5699999999997
12565.0,80,969.5
17117.0,68,816.0400000000001
12945.0,165,1922.5700000000004
15543.0,86,1012.5400000000001
13751.0,154,1296.44
16997.0,360,2206.8
17766.0,80,1074.3199999999997
14771.0,91,1085.04
15772.0,72,1014.9399999999999
18068.0,6,165.72
15397.0,20,301.35
13773.0,1,15.02
17171.0,185,2126.79
18114.0,55,789.3000000000001
18087.0,3906,43317.54
16546.0,949,11704.34
16349.0,1511,21255.4
16913.0,82,956.81
15303.0,248,3070.27
12469.0,50,615.2199999999999
12707.0,256,3242.17
12365.0,173,2101.83
13044.0,445,5141.86
12988.0,136,1942.45
12852.0,149,1846.66
13932.0,72,1052.85
16765.0,4,75.84
14438.0,83,680.8399999999999
12214.0,718,10198.44
13151.0,363,5009.48
13201.0,94,1326.91
14202.0,78,1060.34
18138.0,38,545.9
17326.0,3,52.019999999999996
14371.0,34,451.52
16509.0,64,1028.69
14386.0,54,699.4000000000001
15670.0,91,1109.9899999999998
16494.0,675,7765.879999999999
16148.0,72,816.48
13893.0,190,2788.7
14935.0,935,11415.0
16073.0,48,617.28
12082.0,3,32.89
14760.0,40,501.36
15085.0,1,15.84
17089.0,366,4844.64
15236.0,269,3086.24
17829.0,496,5995.24
14922.0,1,21.17
16897.0,73,1045.19
16084.0,216,2660.9999999999995
13660.0,306,4111.799999999999
18159.0,139,1968.08
13819.0,1109,11515.72
17753.0,6,69.17999999999999
15629.0,108,1579.06
13706.0,189,2276.31
14431.0,130,1814.42
16425.0,199,2349.8
17334.0,315,3543.6000000000004
16405.0,187,2087.6100000000006
14081.0,596,7066.509999999999
16725.0,288,3714.0999999999995
15843.0,27,398.61
15970.0,116,1212.18
12401.0,7,124.47
17843.0,88,1104.59
17358.0,495,6541.580000000001
13399.0,260,3677.87
15448.0,783,10704.57
17859.0,127,1257.37
15753.0,155,1733.76
17881.0,32,464.68
14600.0,125,1684.1899999999998
13809.0,29,456.1199999999999
14048.0,288,3372.1099999999997
12956.0,34,459.2
17392.0,318,3704.19
13584.0,37,519.0699999999999
15808.0,1343,16658.6
14200.0,96,1371.4099999999999
12171.0,137,1921.96
14237.0,603,8650.659999999998
12410.0,207,2668.2999999999997
17517.0,102,1203.22
17226.0,406,4564.789999999999
17291.0,72,1302.48
15090.0,208,2463.1800000000003
16030.0,283,3119.2400000000002
13800.0,331,3964.64
14497.0,235,2895.85
14457.0,88,1018.3599999999999
12559.0,281,3418.7000000000003
15226.0,71,885.9200000000001
18250.0,199,2397.72
17912.0,185,2215.1599999999994
17223.0,111,1539.2399999999998
13906.0,531,6911.110000000001
15794.0,140,2003.08
17356.0,166,1884.1399999999996
14850.0,293,3336.6699999999996
15849.0,20,283.31
14549.0,136,1629.3200000000002
15107.0,170,2069.7799999999997
15940.0,4,77.68
15633.0,164,2222.9000000000005
16664.0,300,4331.8099999999995
17239.0,150,1929.2600000000004
18095.0,419,4889.589999999999
16403.0,114,1108.74
17619.0,127,1525.64
13600.0,324,3547.1599999999994
15881.0,260,2916.62
17062.0,418,4830.220000000001
13161.0,29,412.75
15415.0,575,6323.76
12574.0,59,791.5799999999999
12735.0,363,4367.49
12377.0,942,11241.339999999998
12764.0,386,5692.3200000000015
15387.0,5,61.339999999999996
13328.0,680,8071.76
12255.0,406,5592.110000000001
13252.0,101,1402.33
16124.0,48,747.2
17118.0,154,1500.8400000000001
15661.0,236,2737.16
12591.0,225,2661.1699999999996
15222.0,440,4523.6
13615.0,186,2316.02
16757.0,81,939.5400000000001
15213.0,272,2761.62
16222.0,365,4596.879999999999
14248.0,102,1355.5
13002.0,73,872.2099999999999
14137.0,14,164.07999999999998
17127.0,3,51.5
13703.0,10,204.5
15052.0,82,1061.6
14368.0,36,527.88
15879.0,41,546.88
14782.0,114,1373.3799999999999
14439.0,526,8118.660000000001
16975.0,1121,13392.34
13551.0,9,168.06
14130.0,258,3127.94
17714.0,92,1099.6599999999996
15167.0,67,847.64
14068.0,73,1020.6499999999999
15174.0,145,1506.16
17890.0,416,4880.87
16387.0,44,547.64
17810.0,76,1040.1499999999999
15262.0,73,931.56
17862.0,100,1363.94
12402.0,92,837.4999999999999
15422.0,38,489.56
13008.0,175,1909.66
12665.0,36,415.0799999999999
14090.0,72,816.48
18233.0,4,492.0
12346.0,74215,840113.8
15395.0,17,284.37
14492.0,8,113.45
13423.0,1229,15478.339999999998
12872.0,319,3884.2099999999996
15316.0,100,597.0
14238.0,111,1288.33
13859.0,129,1528.3
18212.0,101,1289.74
12128.0,30,472.13
16132.0,54,835.4899999999999
13219.0,1164,14619.619999999999
13385.0,281,3427.8700000000003
12672.0,78,931.1999999999999
16130.0,113,1663.16
18106.0,128,1753.23
15510.0,2,1321.24
16995.0,912,11485.900000000001
13284.0,91,980.8000000000002
15447.0,85,1030.28
18085.0,265,3422.9099999999994
14185.0,6,264.09999999999997
14977.0,1390,17386.09
15171.0,290,4293.9
16821.0,1066,13693.18
12736.0,168,1869.6
16351.0,90,717.54
13144.0,21,328.91999999999996
17569.0,159,1982.37
17406.0,787,11713.77
16850.0,249,2892.7499999999995
15100.0,80,1717.6
17128.0,76,939.8999999999999
12793.0,292,2665.6399999999994
12651.0,75,867.3
18032.0,42,505.79999999999995
12501.0,1772,20100.059999999998
15607.0,202,2177.1200000000003
12489.0,103,1361.97
15649.0,192,2805.12
16476.0,1,14.61
14889.0,90,1001.8800000000001
17355.0,691,10079.130000000001
12386.0,354,4040.3
15375.0,1,23.32
15464.0,350,4626.24
12154.0,732,9185.1
14255.0,484,6067.870000000001
17116.0,1,18.06
15266.0,18,306.77000000000004
14186.0,5,59.39
12026.0,1679,20486.32
16282.0,114,1340.98
13958.0,2317,28224.29
14955.0,141,2369.1
15562.0,39,537.81
13922.0,93,1129.72
17952.0,11,139.55
14979.0,7,84.5
14986.0,7,87.36
14991.0,18,265.16
13825.0,3,34.87
12734.0,88,1015.2
13839.0,2,26.34
16742.0,42,708.55
14718.0,246,3678.5299999999997
15741.0,44,799.0299999999996
17745.0,40,707.28
16270.0,688,8220.88
15736.0,141,2275.59
13747.0,23,390.75
16492.0,466,6876.679999999999
15595.0,417,5971.68
15279.0,189,2235.1199999999994
15460.0,109,1327.1599999999999
16649.0,10,145.68
14650.0,82,939.29
13564.0,660,7992.62
17343.0,56,772.46
15481.0,10,114.47999999999999
12485.0,1,30.7
13337.0,326,3977.2000000000003
15204.0,258,2909.1
15160.0,84,1023.0
13033.0,83,740.1099999999999
13874.0,180,2398.7400000000002
14373.0,17,252.7
17496.0,79,1087.4800000000002
12081.0,1,13.27
15789.0,438,4849.48
15224.0,152,1888.16
18176.0,283,3388.6
17691.0,134,1670.9799999999998
13295.0,82,1046.54
17525.0,82,1273.8999999999999
17551.0,150,1851.8899999999999
18050.0,40,486.21999999999997
17752.0,192,2050.56
14070.0,26,286.91999999999996
16074.0,11,169.63
12013.0,3,69.96000000000001
14877.0,2153,34630.67
15880.0,299,3934.99
13948.0,40,514.6
16202.0,191,2332.12
16724.0,1,13.27
17194.0,112,1380.6099999999997
16812.0,81,1321.44
15884.0,61,1006.42
15566.0,1031,14893.16
17524.0,90,1070.9899999999998
14678.0,33,401.48999999999995
15503.0,74,909.2000000000002
17251.0,110,1417.69
14413.0,68,810.4900000000001
18004.0,78,954.74
15454.0,86,1064.92
17880.0,314,3688.7000000000003
15723.0,87,1099.92
12785.0,129,1221.82
16727.0,177,2093.68
13154.0,31,516.16
12071.0,1640,23215.260000000002
14437.0,60,679.56
12797.0,117,1430.8199999999997
13369.0,148,1781.6
14355.0,92,1121.74
16065.0,231,2682.4299999999994
12060.0,3,36.75
17978.0,499,5423.479999999999
16795.0,239,2874.6699999999996
17456.0,222,2531.46
12441.0,120,1389.3
15973.0,106,1402.26
16893.0,62,772.7600000000001
16679.0,29,430.32
18269.0,76,951.6800000000002
15332.0,640,8188.08
13270.0,200,2654.0
14839.0,9,105.43999999999998
15347.0,130,1538.9199999999996
12858.0,15,179.29999999999998
15638.0,1444,20250.440000000002
13641.0,137,2401.8700000000003
18119.0,125,1466.7499999999998
13786.0,136,1629.92
15180.0,36,458.69999999999993
13807.0,36,484.38
16125.0,124,1445.1499999999999
12237.0,1607,22960.43
16858.0,91,1317.56
15899.0,39,276.24
12251.0,103,1280.7799999999997
12252.0,31,344.71999999999997
12253.0,178,2184.44
18113.0,72,816.48
17860.0,104,1312.8600000000001
16658.0,40,536.25
13442.0,2,25.7
16718.0,413,4872.2699999999995
12686.0,106,1159.4
13370.0,343,4289.27
16864.0,65,1172.04
14589.0,5,92.0
16926.0,35,594.7399999999999
14982.0,1834,29038.07
15991.0,32,355.09999999999997
12725.0,162,2041.7400000000002
16752.0,54,766.16
17850.0,1709,22920.729999999996
12855.0,30,346.5
17855.0,197,2233.2299999999996
13108.0,298,3413.5
15070.0,36,477.71999999999997
16640.0,11,159.73
15363.0,144,1750.14
16510.0,92,1197.22
17976.0,106,1448.34
16781.0,113,1477.1199999999997
16754.0,4280,45914.399999999994
14576.0,12,159.24
12738.0,147,1647.17
18074.0,190,2449.37
12791.0,96,1166.4
17908.0,173,1998.1800000000003
16583.0,111,1376.8600000000001
17968.0,160,1899.7200000000007
14729.0,197,2251.42
15350.0,51,641.1600000000001
15922.0,138,1792.9200000000003
15165.0,160,2139.85
17544.0,1207,17365.96
17643.0,71,831.87
16048.0,144,1738.68
16274.0,153,1914.3100000000002
14142.0,313,3528.1600000000003
13065.0,74,969.49
18011.0,71,821.0400000000001
17558.0,5,153.5
