,CustomerNo,TotalQuantity,TotalMoney,Clusters
3349,17429.0,668.0,7470.55,0
3350,16835.0,61.0,562.9,2
3351,17514.0,135.0,1473.66,2
3352,12917.0,60.0,919.2,2
3353,13114.0,303.0,4227.98,2
3354,17887.0,30.0,421.58,2
3356,14076.0,81.0,944.1,2
3357,15342.0,283.0,3316.75,2
3358,12644.0,325.0,3820.88,2
3359,13850.0,944.0,10082.46,0
3360,17553.0,1048.0,12265.36,0
3361,13075.0,485.0,5232.42,2
3362,14133.0,348.0,4187.44,2
3363,17353.0,1201.0,7057.27,0
3364,12534.0,645.0,7616.2,0
3365,14403.0,519.0,6831.84,0
3366,17941.0,252.0,2896.08,2
3367,17053.0,122.0,1761.34,2
3368,17615.0,140.0,1772.93,2
3369,17282.0,1877.0,20742.68,1
3370,13388.0,745.0,9160.07,0
3371,12942.0,203.0,2732.93,2
3372,17695.0,779.0,8768.26,0
3373,14885.0,724.0,8205.32,0
3374,13722.0,1401.0,16069.5,1
3375,15438.0,59.0,765.22,2
3376,15120.0,296.0,3401.84,2
3377,16147.0,246.0,2781.96,2
3378,15149.0,128.0,1845.58,2
3379,15776.0,766.0,10605.12,0
3380,15942.0,232.0,2723.74,2
3381,13691.0,23.0,249.9,2
3382,14143.0,30.0,426.12,2
3383,13414.0,1571.0,17512.93,1
3384,17926.0,1880.0,22406.94,1
3385,13106.0,18.0,262.98,2
3386,18064.0,384.0,3441.36,2
3387,15639.0,323.0,3746.48,2
3388,12743.0,319.0,3799.02,2
3389,12853.0,800.0,9778.98,0
3390,12507.0,896.0,10264.7,0
3391,18268.0,2.0,46.64,2
3392,18151.0,351.0,4063.47,2
3393,16951.0,1318.0,14818.88,1
3394,12453.0,473.0,5572.6,2
3395,15118.0,1441.0,15016.33,1
3396,15746.0,178.0,1978.66,2
3397,14002.0,878.0,9544.43,0
3398,17931.0,249.0,2958.59,2
3399,15245.0,1784.0,19894.14,1
3400,15515.0,433.0,5743.3,2
3401,13730.0,488.0,5713.42,2
3402,13194.0,30.0,376.1,2
3403,16447.0,223.0,2551.78,2
3404,15509.0,5.0,62.36,2
3405,15261.0,270.0,3028.6,2
3406,17369.0,430.0,5774.15,0
3407,15855.0,470.0,5511.49,2
3408,13492.0,450.0,4909.45,2
3409,17040.0,181.0,2315.88,2
3410,14100.0,64.0,855.72,2
3411,13296.0,78.0,889.08,2
3412,14692.0,265.0,3322.16,2
3413,17693.0,1166.0,14038.02,0
3414,17649.0,399.0,4490.89,2
3415,13116.0,291.0,3496.2,2
3416,12916.0,1119.0,14180.11,1
3417,16178.0,94.0,1166.26,2
3418,17265.0,394.0,4510.12,2
3420,17312.0,373.0,4500.12,2
3421,16305.0,256.0,2388.4,2
3422,16948.0,1614.0,16990.48,1
3423,12864.0,216.0,2364.84,2
3424,17935.0,81.0,951.79,2
3425,12763.0,353.0,4198.93,2
3426,14938.0,699.0,9724.29,0
3427,16866.0,103.0,1322.56,2
3428,18146.0,153.0,1732.11,2
3429,15704.0,1028.0,12466.2,0
3430,14993.0,6.0,82.08,2
3431,14999.0,46.0,535.55,2
3432,14000.0,1179.0,14206.01,1
3433,18262.0,182.0,1958.68,2
3434,14777.0,57.0,778.64,2
3435,15108.0,490.0,6210.23,0
3436,14259.0,68.0,819.92,2
3437,17694.0,184.0,2176.38,2
3438,17660.0,224.0,3023.73,2
3439,16865.0,121.0,1469.62,2
3440,16654.0,282.0,3506.32,2
3441,15623.0,125.0,1589.74,2
3442,13900.0,432.0,5128.45,2
3443,16772.0,1344.0,16086.04,1
3444,14773.0,846.0,10429.4,0
3445,12521.0,306.0,3386.07,2
3446,12510.0,347.0,4391.04,2
3447,17866.0,174.0,2121.14,2
3448,16807.0,777.0,7826.02,0
3449,17962.0,128.0,1417.45,2
3450,13775.0,1.0,11.53,2
3451,13567.0,741.0,10675.93,0
3452,12947.0,1165.0,12748.92,0
3453,12840.0,1511.0,14072.85,0
3454,14117.0,72.0,830.16,2
3455,16112.0,574.0,6083.12,0
3456,12875.0,2019.0,21037.98,1
3457,16859.0,826.0,9217.8,0
3458,15433.0,1114.0,12660.61,0
3459,13294.0,472.0,5591.56,2
3460,12290.0,49.0,642.38,2
3461,14758.0,419.0,5815.34,0
3462,13821.0,153.0,1777.87,2
3463,17283.0,175.0,2077.87,2
3464,16054.0,380.0,4698.31,2
3465,12833.0,156.0,2026.6,2
3466,17984.0,98.0,1161.05,2
3467,15716.0,744.0,8759.7,0
3468,13967.0,42.0,513.18,2
3469,12245.0,246.0,2829.37,2
3470,15004.0,629.0,7723.98,0
3471,14958.0,129.0,1834.34,2
3472,12815.0,365.0,4571.33,2
3473,13121.0,255.0,2877.98,2
3474,17948.0,144.0,1843.2,2
3475,14722.0,439.0,5899.08,0
3476,12915.0,93.0,1325.96,2
3477,12405.0,849.0,10126.52,0
3478,12653.0,923.0,11735.49,0
3479,15256.0,55.0,604.85,2
3480,15402.0,693.0,7747.15,0
3481,17259.0,410.0,4800.67,2
3482,12050.0,13.0,141.67,2
3483,14891.0,505.0,5141.04,2
3484,12914.0,129.0,1668.46,2
3485,15795.0,581.0,6270.76,0
3486,13420.0,101.0,1199.12,2
3487,16998.0,76.0,1081.34,2
3488,15895.0,94.0,1147.29,2
3489,16450.0,200.0,2130.56,2
3490,18121.0,450.0,5301.88,2
3491,13667.0,154.0,1891.03,2
3492,14400.0,515.0,6073.14,0
3493,12796.0,400.0,5650.02,2
3494,15816.0,1168.0,14553.87,1
3495,14817.0,1304.0,15140.66,1
3496,12669.0,1104.0,12538.32,0
3497,14548.0,256.0,3292.16,2
3498,16805.0,540.0,6011.6,0
3499,17444.0,2118.0,23143.71,1
3500,15265.0,612.0,7816.08,0
3501,15577.0,89.0,1010.02,2
3502,13678.0,924.0,9707.6,0
3503,15045.0,114.0,1922.48,2
3504,14552.0,198.0,2611.0,2
3505,13675.0,330.0,3881.14,2
3506,17337.0,1268.0,15013.15,1
3507,12692.0,25.0,295.09,2
3508,18024.0,184.0,2285.62,2
3509,17126.0,792.0,9057.43,0
3510,13506.0,1300.0,15792.12,1
3511,14104.0,72.0,870.83,2
3512,16398.0,832.0,10209.73,0
3513,17499.0,1171.0,14661.88,1
3514,13494.0,327.0,4069.47,2
3515,16521.0,463.0,5239.0,2
3516,14496.0,229.0,3191.35,2
3517,14264.0,70.0,1059.74,2
3518,13490.0,1.0,23.02,2
3519,16514.0,807.0,10867.92,0
3520,16091.0,154.0,1653.62,2
3521,12461.0,282.0,3532.59,2
3522,12648.0,159.0,1937.06,2
3523,15182.0,253.0,2861.24,2
3524,18037.0,20.0,264.51,2
3525,15501.0,10.0,132.81,2
3526,15920.0,94.0,1131.04,2
3527,12515.0,157.0,1982.88,2
3528,13338.0,1076.0,13274.69,0
3529,13291.0,233.0,2579.19,2
3530,13304.0,246.0,2735.76,2
3531,14459.0,760.0,9067.62,0
3532,13302.0,5.0,116.6,2
3533,15512.0,68.0,820.94,2
3534,13583.0,725.0,8109.92,0
3535,18013.0,285.0,3113.57,2
3536,14021.0,192.0,2615.32,2
3537,13699.0,66.0,992.76,2
3538,14645.0,824.0,10895.68,0
3539,15162.0,682.0,8060.65,0
3540,12977.0,12.0,163.23,2
3541,16163.0,968.0,12515.39,0
3542,15581.0,283.0,3448.74,2
3543,13253.0,1572.0,17170.12,1
3544,16829.0,99.0,1216.76,2
3545,15889.0,209.0,2580.23,2
3546,15334.0,273.0,3149.11,2
3547,17440.0,246.0,2712.66,2
3548,17341.0,489.0,5751.09,2
3549,16919.0,1413.0,17119.73,1
3550,12450.0,128.0,1216.14,2
3551,12161.0,4.0,48.53,2
3552,16051.0,548.0,6706.79,0
3553,12980.0,886.0,16637.78,1
3554,16055.0,1393.0,17273.84,1
3555,15041.0,121.0,1520.43,2
3556,14042.0,36.0,536.73,2
3557,12043.0,96.0,1235.59,2
3558,16338.0,94.0,1121.7,2
3559,15646.0,394.0,4497.01,2
3560,13085.0,216.0,2640.2,2
3561,14905.0,287.0,3510.66,2
3562,18203.0,43.0,605.16,2
3563,18142.0,1276.0,14125.52,1
3564,16146.0,427.0,5128.43,2
3565,17046.0,766.0,8954.08,0
3566,14352.0,538.0,6619.79,0
3567,12809.0,284.0,3695.33,2
3568,16810.0,239.0,3108.14,2
3569,12837.0,116.0,1576.44,2
3570,13864.0,417.0,5233.44,2
3571,14774.0,839.0,10258.6,0
3572,17765.0,144.0,1734.5,2
3573,15349.0,327.0,3837.24,2
3574,17464.0,220.0,2552.5,2
3575,16874.0,46.0,564.16,2
3576,16344.0,18.0,288.18,2
3577,12896.0,13.0,77.61,2
3578,17899.0,171.0,1912.43,2
3579,17105.0,693.0,7671.63,0
3580,17939.0,40.0,511.54,2
3581,15007.0,370.0,4961.87,2
3582,17781.0,34.0,541.22,2
3583,14683.0,58.0,839.99,2
3584,14016.0,2121.0,26119.9,1
3585,17505.0,556.0,6872.78,0
3586,17123.0,566.0,6449.43,0
3587,17697.0,94.0,1315.75,2
3588,15483.0,295.0,3262.95,2
3589,14338.0,335.0,4036.59,2
3590,16498.0,45.0,564.69,2
3591,12922.0,370.0,4207.96,2
3592,14614.0,1406.0,16523.57,1
3593,14267.0,530.0,6986.22,0
3594,14803.0,370.0,4658.68,2
3595,12424.0,740.0,9389.81,0
3596,15578.0,52.0,663.23,2
3597,13745.0,496.0,5391.32,2
3598,17891.0,393.0,4237.04,2
3599,16801.0,633.0,8044.3,0
3600,15537.0,39.0,542.68,2
3601,14327.0,139.0,1743.96,2
3603,13371.0,772.0,11074.7,0
3604,17316.0,65.0,845.26,2
3605,15319.0,215.0,2621.93,2
3606,16473.0,196.0,2332.77,2
3607,13656.0,490.0,5291.66,2
3608,14481.0,489.0,5664.59,2
3609,14351.0,2241.0,35208.91,1
3610,15146.0,1473.0,16458.25,1
3611,15337.0,6.0,60.62,2
3612,14340.0,110.0,1250.1,2
3613,12120.0,34.0,454.16,2
3614,12116.0,147.0,2076.51,2
3615,16117.0,173.0,2159.17,2
3616,12240.0,292.0,3682.15,2
3617,18193.0,124.0,1520.85,2
3618,17110.0,50.0,679.86,2
3619,13453.0,134.0,1739.22,2
3620,12493.0,204.0,1759.17,2
3621,17980.0,682.0,7822.98,0
3622,15976.0,277.0,3161.55,2
3623,12236.0,6.0,65.52,2
3624,12242.0,45.0,499.9,2
3625,17246.0,1.0,14.5,2
3626,17969.0,481.0,6386.31,0
3627,14795.0,17.0,309.01,2
3628,15644.0,557.0,6303.36,0
3629,12548.0,48.0,561.0,2
3630,15665.0,1666.0,18184.53,1
3631,17704.0,343.0,4301.49,2
3632,13856.0,494.0,5462.42,2
3633,15258.0,142.0,2093.98,2
3634,17709.0,17.0,315.13,2
3635,17630.0,158.0,2135.56,2
3636,16287.0,298.0,3200.16,2
3637,15130.0,197.0,2357.44,2
3638,15384.0,609.0,6684.13,0
3639,16647.0,146.0,1715.86,2
3640,13300.0,203.0,2218.64,2
3641,15379.0,2305.0,26026.35,1
3642,14656.0,214.0,2834.86,2
3643,13929.0,143.0,2329.36,2
3644,13937.0,123.0,1423.44,2
3645,14584.0,383.0,4993.56,2
3646,16114.0,43.0,579.74,2
3647,16214.0,420.0,5332.46,2
3648,17877.0,98.0,1247.98,2
3649,16247.0,182.0,1982.69,2
3650,14643.0,815.0,9064.64,0
3651,14998.0,362.0,4453.11,2
3652,16643.0,595.0,8661.41,0
3653,16526.0,106.0,1383.95,2
3654,15507.0,162.0,2152.8,2
3655,16610.0,67.0,768.4,2
3656,17960.0,41.0,495.82,2
3657,15412.0,108.0,1302.18,2
3658,15825.0,220.0,3713.36,2
3659,12324.0,445.0,6207.42,0
3660,13482.0,155.0,2005.85,2
3661,15921.0,165.0,2010.82,2
3662,17897.0,795.0,10206.0,0
3663,15016.0,76.0,953.31,2
3664,18260.0,1478.0,17856.56,1
3665,16320.0,732.0,8566.82,0
3666,13501.0,572.0,7241.07,0
3667,15389.0,666.0,8446.8,0
3668,15280.0,154.0,1694.23,2
3669,15535.0,143.0,2015.54,2
3670,13005.0,172.0,2289.55,2
3671,17616.0,224.0,2880.64,2
3672,15909.0,98.0,1201.0,2
3673,13618.0,246.0,2702.9,2
3674,14162.0,142.0,1752.01,2
3675,16050.0,278.0,2990.52,2
3676,16484.0,199.0,2257.28,2
3677,17879.0,45.0,644.18,2
3678,13568.0,70.0,915.08,2
3679,18062.0,396.0,4797.9,2
3680,12231.0,379.0,5513.19,2
3681,17204.0,703.0,8620.11,0
3682,14491.0,139.0,1774.02,2
3683,12151.0,18.0,215.29,2
3684,15229.0,612.0,7507.1,0
3685,14253.0,3.0,42.67,2
3686,16254.0,2.0,27.26,2
3687,15112.0,641.0,8401.53,0
3688,16257.0,1.0,32.75,2
3689,13826.0,248.0,3163.12,2
3690,13951.0,466.0,5500.99,2
3691,15219.0,49.0,825.82,2
3692,15585.0,320.0,3746.4,2
3693,16739.0,172.0,2093.95,2
3694,16276.0,420.0,5136.84,2
3695,12024.0,14.0,149.52,2
3696,14037.0,46.0,610.31,2
3697,12908.0,1200.0,13068.0,0
3698,18168.0,594.0,7221.45,0
3699,14821.0,50.0,813.62,2
3700,15823.0,1490.0,20655.8,1
3701,14932.0,535.0,7029.78,0
3702,16461.0,49.0,657.4,2
3703,15574.0,349.0,4290.77,2
3704,17536.0,338.0,4629.71,2
3705,13343.0,134.0,1500.91,2
3706,15924.0,127.0,1577.72,2
3707,12907.0,3.0,46.48,2
3708,18165.0,254.0,2913.76,2
3709,13936.0,364.0,4184.39,2
3710,14222.0,607.0,6616.25,0
3711,14813.0,418.0,5631.97,2
3712,12803.0,459.0,6598.74,0
3713,13476.0,417.0,6521.47,0
3714,17749.0,320.0,3971.02,2
3715,15912.0,185.0,2167.31,2
3716,12810.0,1.0,11.98,2
3717,17795.0,341.0,3854.48,2
3718,15069.0,520.0,6345.02,0
3719,17349.0,112.0,1261.41,2
3720,14573.0,544.0,7222.36,0
3721,12732.0,244.0,3048.2,2
3722,13080.0,120.0,1289.52,2
3723,13663.0,91.0,1126.96,2
3724,16499.0,130.0,1752.88,2
3725,18281.0,54.0,576.58,2
3726,14450.0,241.0,2928.13,2
3727,14823.0,88.0,1231.37,2
3728,15098.0,121.0,1812.85,2
3729,13459.0,353.0,4795.89,2
3730,13433.0,258.0,3696.44,2
3731,16614.0,223.0,2804.89,2
3732,13686.0,70.0,791.2,2
3733,16581.0,134.0,1481.76,2
3734,17234.0,391.0,5283.24,2
3735,13533.0,357.0,4478.76,2
3736,17431.0,294.0,3325.25,2
3737,14231.0,409.0,4652.71,2
3738,13237.0,603.0,7817.68,0
3739,16113.0,176.0,1969.66,2
3740,13811.0,63.0,1178.73,2
3741,14241.0,146.0,1715.1,2
3742,15188.0,220.0,2347.68,2
3743,15780.0,220.0,2741.69,2
3744,14501.0,161.0,1907.6,2
3745,17108.0,454.0,5886.39,0
3746,12080.0,1014.0,14378.82,1
3747,12087.0,53.0,857.34,2
3748,16082.0,124.0,1722.6,2
3749,12093.0,146.0,1986.98,2
3750,17094.0,199.0,2536.13,2
3751,15609.0,148.0,1822.68,2
3752,17409.0,105.0,1805.25,2
3753,12383.0,1518.0,17227.83,1
3754,13466.0,259.0,2970.18,2
3755,16955.0,266.0,3257.81,2
3756,14622.0,146.0,1639.26,2
3757,12090.0,58.0,736.23,2
3758,16832.0,33.0,476.9,2
3759,15923.0,508.0,6446.47,0
3760,16925.0,256.0,3688.94,2
3761,13395.0,336.0,3759.12,2
3762,17854.0,84.0,1180.0,2
3763,14542.0,124.0,1806.82,2
3764,12868.0,928.0,11158.25,0
3765,18072.0,288.0,3205.44,2
3766,14867.0,328.0,4089.62,2
3767,12891.0,950.0,10078.0,0
3768,14375.0,194.0,2252.49,2
3769,17124.0,130.0,1638.77,2
3770,17987.0,261.0,2878.8,2
3771,17026.0,97.0,1152.76,2
3772,17707.0,144.0,1632.0,2
3773,12878.0,548.0,6314.09,0
3774,12927.0,72.0,762.72,2
3775,16849.0,33.0,465.89,2
3776,12802.0,312.0,3605.02,2
3777,16520.0,558.0,6524.33,0
3778,15386.0,446.0,4975.66,2
3779,16611.0,47.0,614.39,2
3780,13682.0,10.0,163.52,2
3781,17708.0,91.0,1206.27,2
3782,12468.0,1309.0,16010.86,1
3783,14682.0,80.0,873.6,2
3784,16963.0,35.0,471.94,2
3785,15508.0,897.0,11234.68,0
3786,16230.0,365.0,4057.48,2
3787,12601.0,240.0,2959.09,2
3788,16967.0,333.0,3740.28,2
3789,15405.0,193.0,2336.32,2
3790,16659.0,72.0,778.08,2
3791,13885.0,182.0,2384.75,2
3792,12321.0,35.0,561.99,2
3793,15323.0,364.0,4832.17,2
3794,17325.0,86.0,998.42,2
3795,15326.0,434.0,4912.97,2
3796,12336.0,55.0,638.92,2
3797,15918.0,153.0,1898.38,2
3798,14453.0,1168.0,16461.45,1
3799,17900.0,72.0,837.72,2
3800,15658.0,242.0,3529.88,2
3801,16529.0,198.0,2495.79,2
3802,17531.0,136.0,1698.08,2
3803,14377.0,219.0,2877.11,2
3804,13275.0,504.0,6429.13,0
3805,16277.0,223.0,2995.89,2
3806,15278.0,373.0,4638.9,2
3807,15643.0,246.0,3201.76,2
3808,13062.0,342.0,3847.08,2
3809,16424.0,88.0,1038.78,2
3810,13475.0,1012.0,11800.95,0
3811,17472.0,462.0,5463.14,2
3812,15250.0,4.0,30.97,2
3813,17150.0,618.0,8077.12,0
3814,14115.0,321.0,4686.71,2
3815,16483.0,44.0,528.14,2
3816,18231.0,821.0,10549.94,0
3817,18190.0,140.0,1726.52,2
3818,13398.0,281.0,3349.07,2
3819,13070.0,110.0,866.6,2
3820,17454.0,243.0,2209.34,2
3821,12790.0,164.0,1983.08,2
3822,12426.0,254.0,3126.61,2
3823,15925.0,93.0,1165.44,2
3824,16889.0,925.0,10740.29,0
3825,17152.0,517.0,7032.34,0
3826,15897.0,261.0,2890.64,2
3827,17051.0,184.0,2073.28,2
3828,12960.0,77.0,1140.87,2
3829,17956.0,1037.0,14367.22,1
3830,13957.0,36.0,421.3,2
3831,15961.0,77.0,1171.47,2
3832,17959.0,47.0,673.73,2
3833,15104.0,1583.0,19488.81,1
3834,14625.0,335.0,4290.02,2
3835,12958.0,89.0,1263.0,2
3836,14280.0,52.0,670.33,2
3837,16275.0,336.0,4017.92,2
3838,12999.0,342.0,3972.94,2
3839,14828.0,2172.0,24460.7,1
3840,16323.0,50.0,725.0,2
3841,16034.0,242.0,2929.08,2
3842,12967.0,439.0,6207.75,0
3843,14816.0,5.0,1242.15,2
3844,17550.0,86.0,1155.2,2
3845,14740.0,735.0,9017.1,0
3846,16449.0,367.0,4486.87,2
3847,16356.0,93.0,1170.17,2
3848,16763.0,319.0,3896.33,2
3849,16683.0,117.0,1511.47,2
3850,16448.0,78.0,993.05,2
3851,17546.0,103.0,1165.72,2
3852,15882.0,264.0,3232.54,2
3853,17955.0,273.0,3369.38,2
3854,17770.0,365.0,4913.1,2
3855,14705.0,100.0,604.0,2
3856,12652.0,530.0,6254.79,0
3857,13653.0,5.0,60.14,2
3858,14985.0,260.0,2931.91,2
3859,14009.0,374.0,4271.24,2
3860,18202.0,581.0,7327.08,0
3861,17375.0,367.0,4141.13,2
3862,15042.0,30.0,446.76,2
3863,16436.0,838.0,12416.76,0
3864,15314.0,314.0,3556.65,2
3865,12293.0,86.0,1332.27,2
3866,13339.0,326.0,4222.77,2
3867,13737.0,125.0,1629.12,2
3868,13479.0,134.0,1681.9,2
3869,17715.0,502.0,5897.47,0
3870,13223.0,88.0,1069.16,2
3871,15292.0,56.0,670.41,2
3872,13227.0,99.0,972.84,2
3873,14647.0,95.0,1222.87,2
3874,15705.0,62.0,782.12,2
3875,13391.0,4.0,102.28,2
3876,13243.0,233.0,2940.99,2
3877,17455.0,66.0,512.94,2
3878,16226.0,192.0,2229.36,2
3879,18048.0,127.0,1478.48,2
3880,13766.0,123.0,1651.31,2
3881,14442.0,482.0,6569.88,0
3882,15648.0,221.0,2756.94,2
3883,13405.0,163.0,2241.89,2
3884,14896.0,279.0,3340.21,2
3885,17245.0,75.0,944.37,2
3886,17871.0,182.0,2025.0,2
3887,12897.0,110.0,1349.6,2
3888,13857.0,149.0,1735.48,2
3889,13887.0,147.0,1865.03,2
3890,12353.0,20.0,296.24,2
3891,13659.0,894.0,10715.38,0
3892,17556.0,201.0,2611.17,2
3893,14620.0,214.0,2616.37,2
3894,13572.0,534.0,6891.25,0
3895,13543.0,106.0,1492.03,2
3896,14545.0,67.0,901.83,2
3897,13535.0,428.0,5632.43,2
3898,13976.0,154.0,1945.26,2
3899,14320.0,325.0,3820.99,2
3900,17504.0,1664.0,20128.4,1
3901,17539.0,44.0,445.88,2
3902,12387.0,380.0,5326.62,2
3903,17393.0,233.0,3206.24,2
3904,15813.0,603.0,7517.11,0
3905,14489.0,299.0,2690.26,2
3906,14888.0,184.0,1659.82,2
3907,14689.0,76.0,858.68,2
3908,15333.0,344.0,4578.96,2
3909,17263.0,36.0,433.96,2
3910,16162.0,300.0,4288.28,2
3911,17167.0,374.0,4971.96,2
3912,14873.0,168.0,2254.56,2
3913,12770.0,743.0,8404.06,0
3914,12857.0,343.0,4649.38,2
3915,17013.0,680.0,8718.78,0
3916,16116.0,248.0,3169.91,2
3917,14988.0,141.0,1776.07,2
3918,17970.0,525.0,5978.16,0
3919,12625.0,1597.0,18357.38,1
3920,12976.0,561.0,4269.66,2
3921,16244.0,855.0,10324.11,0
3922,12892.0,3.0,30.99,2
3923,16943.0,145.0,2323.34,2
3924,13837.0,183.0,2116.37,2
3925,18218.0,584.0,5778.58,0
3926,16006.0,84.0,964.95,2
3928,15079.0,389.0,4546.69,2
3929,14920.0,510.0,6117.34,0
3930,13235.0,441.0,5204.71,2
3931,13713.0,5.0,60.31,2
3932,15729.0,28.0,374.08,2
3933,13052.0,222.0,2632.14,2
3934,18133.0,1350.0,14796.0,1
3935,16834.0,360.0,4130.24,2
3936,15732.0,215.0,1957.7,2
3937,17889.0,79.0,1018.69,2
3938,17597.0,1176.0,13911.12,0
3939,15381.0,171.0,2364.69,2
3940,17665.0,56.0,815.77,2
3941,12666.0,67.0,968.33,2
3942,13672.0,128.0,1852.25,2
3943,12663.0,185.0,2710.49,2
3944,16673.0,50.0,748.93,2
3945,12675.0,90.0,1326.97,2
3946,14677.0,103.0,1490.59,2
3947,16687.0,146.0,1996.48,2
3948,15063.0,56.0,954.02,2
3949,16306.0,487.0,5639.55,2
3950,14288.0,188.0,2364.3,2
3951,16431.0,453.0,5253.13,2
3952,13990.0,207.0,2409.04,2
3953,17493.0,376.0,4943.05,2
3954,12338.0,65.0,825.42,2
3955,18120.0,31.0,431.63,2
3956,12355.0,240.0,2930.62,2
3957,14699.0,77.0,901.01,2
3958,12821.0,70.0,812.56,2
3959,12888.0,76.0,1141.76,2
3960,16524.0,396.0,5010.82,2
3961,13642.0,173.0,2124.84,2
3962,14161.0,455.0,5685.73,2
3963,13561.0,83.0,983.93,2
3964,15092.0,135.0,1852.82,2
3965,14353.0,64.0,748.9,2
3966,15235.0,1324.0,15754.35,1
3967,15668.0,72.0,816.48,2
3968,12063.0,4.0,39.33,2
3969,16319.0,72.0,1152.48,2
3970,17174.0,41.0,359.32,2
3971,18227.0,21.0,311.32,2
3972,17604.0,169.0,2049.28,2
3973,18078.0,145.0,1830.61,2
3974,15552.0,60.0,707.22,2
3975,13723.0,43.0,645.54,2
3976,17849.0,114.0,1789.38,2
3977,16990.0,100.0,604.0,2
3978,17374.0,85.0,1379.4,2
3979,13762.0,272.0,3102.72,2
3980,16109.0,612.0,6899.52,0
3981,13711.0,140.0,1693.32,2
3982,18239.0,795.0,9748.86,0
3983,16457.0,140.0,1648.76,2
3984,14199.0,28.0,476.96,2
3985,14423.0,120.0,1501.44,2
3986,14697.0,181.0,2048.58,2
3987,12006.0,2.0,24.76,2
3988,14393.0,13.0,202.88,2
3989,17578.0,138.0,1561.56,2
3990,14245.0,976.0,11678.2,0
3991,13731.0,278.0,3474.97,2
3992,17443.0,504.0,5715.36,2
3993,17646.0,1308.0,16444.31,1
3994,17394.0,241.0,2679.65,2
3995,15848.0,2.0,25.72,2
3996,15718.0,326.0,4411.97,2
3997,17501.0,160.0,1935.53,2
3998,14304.0,139.0,1817.6,2
3999,16634.0,82.0,1063.68,2
4000,15210.0,228.0,2676.47,2
4001,15223.0,215.0,2980.65,2
4002,15143.0,150.0,1803.19,2
4003,13229.0,63.0,810.66,2
4004,14271.0,88.0,1017.1,2
4005,16227.0,91.0,1259.66,2
4006,17893.0,557.0,7208.0,0
4007,14022.0,487.0,5442.76,2
4008,17991.0,25.0,351.85,2
4009,12340.0,355.0,4866.77,2
4010,18220.0,288.0,3265.92,2
4011,16698.0,840.0,10655.2,0
4012,16965.0,243.0,2687.95,2
4013,15891.0,825.0,10245.88,0
4014,17187.0,144.0,1684.93,2
4015,12325.0,8.0,104.32,2
4016,17008.0,73.0,997.64,2
4017,12004.0,104.0,1509.6,2
4018,13009.0,146.0,2086.68,2
4019,17670.0,110.0,1338.14,2
4020,17277.0,430.0,5498.83,2
4021,16823.0,136.0,1761.03,2
4022,18183.0,371.0,4327.61,2
4023,12573.0,84.0,1025.38,2
4024,17177.0,1310.0,18877.47,1
4025,17953.0,397.0,5751.6,2
4026,12986.0,377.0,4920.32,2
4027,16587.0,71.0,958.41,2
4028,12354.0,530.0,6356.94,0
4029,12506.0,23.0,311.08,2
4030,17718.0,83.0,993.47,2
4031,14770.0,548.0,6797.97,0
4032,12622.0,68.0,801.12,2
4033,13963.0,474.0,5564.08,2
4034,17740.0,520.0,7964.2,0
4035,17946.0,75.0,866.96,2
4036,17548.0,58.0,700.32,2
4037,13485.0,277.0,3183.69,2
4038,15517.0,293.0,3276.97,2
4039,17120.0,120.0,1306.16,2
4040,17638.0,263.0,3562.76,2
4041,12542.0,472.0,6368.8,0
4042,17541.0,381.0,5047.29,2
4043,14672.0,454.0,5437.74,2
4044,14242.0,123.0,1425.13,2
4045,15717.0,70.0,871.34,2
4046,12585.0,1267.0,14855.86,1
4047,13101.0,113.0,1262.04,2
4048,15225.0,226.0,2736.22,2
4049,13640.0,3.0,38.07,2
4050,12733.0,172.0,2199.23,2
4051,17217.0,24.0,362.32,2
4052,15474.0,503.0,6661.17,0
4054,16947.0,312.0,3614.88,2
4056,18009.0,126.0,1519.41,2
4057,14532.0,284.0,3867.23,2
4058,18213.0,232.0,2616.24,2
4059,17990.0,414.0,4889.64,2
4060,16193.0,219.0,2567.08,2
4061,17582.0,123.0,1440.38,2
4062,13474.0,132.0,1588.18,2
4063,12205.0,68.0,1016.4,2
4064,15207.0,72.0,1044.45,2
4065,17212.0,192.0,2462.02,2
4066,12278.0,599.0,8417.1,0
4067,17210.0,102.0,1537.41,2
4068,12204.0,39.0,544.48,2
4069,12639.0,198.0,2225.42,2
4070,12582.0,296.0,3393.8,2
4071,13120.0,12.0,154.32,2
4072,12769.0,353.0,4652.27,2
4073,14249.0,4.0,46.53,2
4074,17367.0,150.0,1710.14,2
4075,15246.0,247.0,2998.76,2
4076,14154.0,465.0,6144.86,0
4077,17142.0,81.0,1423.72,2
4078,17362.0,191.0,2277.58,2
4079,13011.0,16.0,225.36,2
4080,15139.0,208.0,2315.0,2
4081,15935.0,114.0,1279.16,2
4082,16957.0,172.0,2190.0,2
4083,15230.0,363.0,4217.35,2
4084,14206.0,380.0,4505.47,2
4085,14105.0,800.0,9497.01,0
4086,15135.0,43.0,583.21,2
4087,16097.0,87.0,1081.31,2
4088,13221.0,243.0,3356.42,2
4089,13740.0,425.0,4715.73,2
4090,17746.0,29.0,410.25,2
4091,15147.0,366.0,4390.16,2
4092,17278.0,176.0,2037.82,2
4093,17972.0,37.0,518.65,2
4094,16738.0,735.0,9114.55,0
